# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'PKA()' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 4.366667E+02 182 25 516 491 21 40 40 74 55 1 1 18 69 303 1122 490 441 227 117 326 184 93 1044 1026 621 5.414254E-02
 4.370000E+02 182 22 516 494 27 42 42 61 54 0 0 27 73 300 1108 498 440 237 118 322 179 98 1039 1036 632 5.417096E-02
 4.373333E+02 181 11 516 505 27 42 42 68 54 1 1 27 73 302 1126 498 442 225 121 322 174 92 1030 1033 612 5.420176E-02
 4.376667E+02 180 21 511 490 32 42 42 64 55 3 0 34 67 302 1131 502 435 220 121 332 175 84 1026 1039 600 5.423274E-02
 4.380000E+02 178 22 510 488 26 42 42 65 51 1 0 28 65 296 1139 501 439 230 114 317 171 89 1016 1021 604 5.426319E-02
 4.383333E+02 178 15 515 500 29 42 42 63 50 3 0 24 70 296 1135 507 432 231 120 316 170 89 1007 1032 610 5.429236E-02
 4.386667E+02 178 15 516 501 23 42 42 56 48 4 1 29 71 294 1123 520 432 233 117 312 175 88 1007 1037 613 5.432210E-02
 4.390000E+02 177 18 517 499 26 42 42 65 50 6 1 30 68 301 1137 518 439 236 111 304 172 83 998 1016 602 5.435338E-02
 4.393333E+02 176 22 520 498 22 40 40 60 48 0 0 32 72 295 1155 505 427 231 115 306 180 81 994 1007 607 5.438381E-02
 4.396667E+02 175 15 519 504 29 42 42 75 49 1 0 28 73 292 1159 502 419 235 114 302 180 89 990 1007 618 5.441260E-02
 4.400000E+02 173 17 523 506 22 42 42 58 54 1 0 28 73 304 1163 494 419 239 119 301 168 97 985 1011 623 5.444214E-02
 4.403333E+02 173 14 526 512 23 41 41 72 52 2 0 21 76 310 1171 481 420 254 112 297 167 98 982 988 631 5.447456E-02
 4.406667E+02 170 22 528 506 24 42 42 68 49 2 0 26 74 310 1185 472 407 262 112 296 167 99 969 979 640 5.450587E-02
 4.410000E+02 170 30 530 500 26 42 42 58 42 4 0 27 73 307 1188 481 401 250 109 299 171 101 972 990 631 5.453334E-02
 4.413333E+02 169 20 534 514 23 42 42 60 46 2 0 27 70 303 1188 480 406 252 108 291 169 106 972 985 635 5.456105E-02
 4.416667E+02 169 14 532 518 26 41 41 63 52 1 0 24 76 304 1187 485 393 258 105 287 174 111 965 988 648 5.459318E-02
 4.420000E+02 169 19 532 513 28 41 41 66 54 2 1 30 71 306 1165 501 394 267 105 289 174 105 962 1000 651 5.462240E-02
 4.423333E+02 168 31 533 502 26 41 41 70 51 1 0 23 70 296 1175 492 383 260 105 304 177 104 968 1005 646 5.465313E-02
 4.426667E+02 168 13 535 522 25 42 42 62 53 0 0 29 83 299 1161 502 377 268 103 302 182 105 966 1012 658 5.468519E-02
 4.430000E+02 167 20 534 514 27 42 42 60 53 1 0 31 72 288 1145 514 372 267 96 303 190 113 978 1026 666 5.471599E-02
 4.433333E+02 165 15 531 516 23 42 42 67 56 1 0 35 77 290 1160 498 375 258 99 305 195 110 985 1012 662 5.474758E-02
 4.436667E+02 165 22 534 512 29 42 42 61 52 2 0 24 76 288 1172 492 382 247 104 302 196 105 985 1003 652 5.477698E-02
 4.440000E+02 163 26 536 510 26 42 42 59 58 2 0 23 73 287 1162 501 401 239 111 292 196 98 987 1002 644 5.480821E-02
 4.443333E+02 162 10 533 523 26 42 42 67 56 1 1 37 79 291 1160 519 385 240 105 284 201 106 976 1014 652 5.483763E-02
 4.446667E+02 160 17 533 516 33 40 40 72 56 1 2 27 78 304 1149 527 380 252 100 289 201 102 972 1018 655 5.486874E-02
 4.450000E+02 159 24 531 507 24 42 42 67 60 3 1 28 75 302 1154 524 386 252 100 286 198 100 970 1010 650 5.489935E-02
 4.453333E+02 157 17 533 516 28 41 41 67 63 2 2 27 75 302 1165 509 403 251 99 281 193 99 976 988 642 5.493100E-02
 4.456667E+02 157 15 531 516 23 42 42 54 56 4 2 31 75 299 1171 509 399 238 105 279 205 94 977 987 642 5.495847E-02
 4.460000E+02 157 14 531 517 26 41 41 76 56 1 3 31 83 296 1185 509 390 234 99 278 208 97 973 983 638 5.498885E-02
 4.463333E+02 155 24 526 502 28 42 42 68 53 1 2 31 75 295 1172 522 378 236 100 286 210 96 970 1004 642 5.501867E-02
 4.466667E+02 153 14 526 512 17 42 42 66 54 4 2 34 75 297 1170 523 379 240 102 278 213 95 965 998 650 5.504915E-02
 4.470000E+02 153 15 523 508 29 41 41 65 53 1 0 22 75 297 1176 518 384 240 98 277 207 100 968 993 645 5.507827E-02
 4.473333E+02 153 21 523 502 19 41 41 54 48 0 0 32 67 297 1183 506 368 246 104 287 206 100 961 997 656 5.510702E-02
 4.476667E+02 152 19 523 504 21 42 42 60 47 0 0 29 73 301 1172 516 387 246 110 271 196 102 956 999 654 5.513492E-02
 4.480000E+02 151 14 527 513 28 42 42 69 53 0 1 29 74 300 1150 541 389 245 109 273 191 102 955 1025 647 5.516671E-02
 4.483333E+02 149 16 526 510 30 42 42 70 57 1 0 34 73 292 1140 550 386 244 109 276 192 103 957 1038 648 5.519480E-02
 4.486667E+02 149 21 523 502 28 42 42 58 60 1 0 28 65 294 1158 539 386 232 117 275 189 104 954 1035 642 5.522103E-02
 4.490000E+02 148 16 523 507 28 42 42 60 55 1 1 27 74 294 1163 541 389 236 111 282 182 96 949 1030 625 5.525114E-02
 4.493333E+02 148 22 526 504 28 42 42 63 48 0 2 25 71 292 1176 551 371 233 108 284 188 89 932 1032 618 5.528102E-02
 4.496667E+02 148 17 528 511 31 41 41 73 46 1 3 26 76 298 1180 550 365 236 109 279 188 93 925 1031 626 5.530825E-02
 4.500000E+02 147 17 527 510 25 42 42 76 44 3 2 27 75 297 1162 550 378 246 116 279 177 92 926 1037 631 5.533725E-02
 4.503333E+02 147 16 527 511 32 41 41 65 45 4 1 25 76 300 1184 537 368 250 114 280 173 94 915 1025 631 5.536444E-02
 4.506667E+02 147 18 528 510 22 41 41 58 42 2 2 28 69 302 1177 545 384 244 120 268 166 96 914 1029 626 5.539323E-02
 4.510000E+02 146 21 529 508 27 40 40 64 45 2 2 27 72 299 1170 542 379 257 122 273 164 93 909 1030 636 5.541992E-02
 4.513333E+02 146 28 526 498 23 40 40 58 46 2 2 31 71 295 1172 538 390 253 126 267 164 90 911 1021 633 5.544829E-02
 4.516667E+02 146 17 524 507 24 40 40 63 50 2 1 24 76 295 1155 529 386 269 123 278 172 88 924 1018 652 5.547781E-02
 4.520000E+02 146 18 527 509 24 40 40 68 51 2 1 25 72 302 1156 545 375 264 123 272 181 84 912 1024 652 5.550661E-02
 4.523333E+02 146 20 526 506 24 40 40 57 49 2 2 25 71 305 1158 552 373 270 115 274 175 83 905 1024 643 5.553348E-02
 4.526667E+02 146 18 519 501 31 40 40 62 53 1 1 22 67 304 1164 549 372 265 114 282 180 74 908 1019 633 5.555918E-02
 4.530000E+02 144 13 521 508 24 40 40 66 53 2 2 22 74 302 1174 535 379 265 116 280 173 78 910 1009 632 5.559310E-02
 4.533333E+02 144 17 525 508 24 40 40 70 54 2 0 26 72 302 1174 533 391 274 112 265 168 83 907 993 637 5.561971E-02
 4.536667E+02 143 16 528 512 24 39 39 70 57 1 0 27 77 300 1163 530 388 284 107 276 167 85 916 998 643 5.564454E-02
 4.540000E+02 142 23 527 504 29 40 40 58 51 2 0 26 76 302 1165 540 386 272 113 271 165 88 910 1012 638 5.567660E-02
 4.543333E+02 142 20 524 504 23 40 40 65 50 1 0 28 73 307 1166 547 375 264 116 275 171 86 907 1024 637 5.570648E-02
 4.546667E+02 141 19 525 506 26 39 39 66 51 2 0 31 73 302 1181 525 388 259 120 267 171 89 915 1001 639 5.573426E-02
 4.550000E+02 140 16 525 509 28 40 40 69 51 2 1 24 77 299 1174 530 385 261 124 264 165 97 911 1015 647 5.576466E-02
 4.553333E+02 139 16 526 510 24 37 37 68 51 1 0 18 72 302 1166 540 378 260 123 268 175 90 911 1021 648 5.579428E-02
 4.556667E+02 139 18 522 504 29 40 40 68 47 2 0 29 70 303 1171 541 386 258 123 260 176 85 907 1009 642 5.582287E-02
 4.560000E+02 138 18 520 502 24 40 40 66 45 3 0 25 73 300 1149 555 375 262 124 269 181 85 910 1033 652 5.585127E-02
 4.563333E+02 138 20 514 494 26 40 40 61 48 1 0 26 68 300 1140 566 389 260 117 270 176 82 917 1035 635 5.587887E-02
 4.566667E+02 137 14 512 498 24 40 40 66 46 3 0 27 69 297 1127 559 400 261 128 260 176 89 925 1036 654 5.590658E-02
 4.570000E+02 135 24 510 486 24 40 40 64 42 1 0 27 65 294 1129 553 395 262 134 258 181 88 922 1033 665 5.593212E-02
 4.573333E+02 135 15 511 496 19 40 40 57 42 1 0 34 70 294 1137 545 390 261 136 263 185 83 921 1027 665 5.595817E-02
 4.576667E+02 135 13 513 500 20 39 39 65 46 4 0 25 69 299 1136 536 397 276 129 259 181 86 923 1010 672 5.598651E-02
 4.580000E+02 135 24 514 490 24 39 39 68 45 3 0 25 68 293 1142 516 405 281 131 258 188 79 930 984 679 5.601449E-02
 4.583333E+02 135 17 518 501 30 40 40 66 50 2 1 31 71 287 1131 521 410 294 122 261 180 81 932 985 677 5.604092E-02
 4.586667E+02 134 12 517 505 23 40 40 69 47 1 1 20 75 285 1141 518 414 294 113 259 181 80 934 970 668 5.606617E-02
 4.590000E+02 134 21 526 505 23 39 39 68 48 1 3 26 70 289 1122 536 410 286 116 260 188 82 940 994 672 5.609462E-02
 4.593333E+02 134 21 526 505 26 39 39 74 49 3 3 29 71 284 1134 522 417 277 120 259 197 74 947 975 668 5.612045E-02
 4.596667E+02 134 16 522 506 25 40 40 69 45 3 0 32 74 277 1132 522 414 274 125 266 195 72 947 985 666 5.614853E-02
 4.600000E+02 134 16 522 506 17 40 40 62 50 0 0 28 74 284 1134 522 419 271 122 263 194 75 951 982 662 5.617502E-02
 4.603333E+02 134 18 518 500 19 39 39 64 46 1 0 26 69 283 1133 535 419 267 122 259 188 77 943 993 654 5.620240E-02
 4.606667E+02 134 23 519 496 30 39 39 64 52 1 0 28 69 288 1134 533 410 263 125 265 184 86 945 1009 658 5.622713E-02
 4.610000E+02 134 16 520 504 23 40 40 64 42 3 0 24 76 291 1142 529 396 264 125 272 192 80 940 1006 661 5.625608E-02
 4.613333E+02 134 12 516 504 25 40 40 75 46 0 0 26 73 284 1145 518 394 268 127 273 194 81 942 999 670 5.628344E-02
 4.616667E+02 133 12 517 505 26 39 39 62 48 1 1 23 69 277 1143 512 412 266 138 258 189 82 941 990 675 5.631268E-02
 4.620000E+02 133 13 515 502 30 40 40 65 46 1 2 28 68 277 1149 509 425 261 137 255 183 81 944 982 662 5.633805E-02
 4.623333E+02 133 19 522 503 24 37 37 63 39 4 1 23 75 282 1145 512 414 269 138 251 183 88 936 989 678 5.636922E-02
 4.626667E+02 133 12 521 509 17 38 38 68 38 2 1 27 77 283 1155 524 407 247 148 250 182 87 926 1009 664 5.639365E-02
 4.630000E+02 132 18 526 508 27 37 37 64 44 1 0 29 77 285 1162 509 398 252 150 254 187 88 927 1001 677 5.642063E-02
 4.633333E+02 132 23 528 505 28 37 37 65 46 2 1 28 71 281 1173 513 393 251 141 250 187 92 922 996 671 5.644787E-02
 4.636667E+02 132 30 528 498 23 38 38 66 49 1 0 23 69 275 1165 523 402 255 124 254 185 92 933 993 656 5.647394E-02
 4.640000E+02 131 17 523 506 18 36 36 54 51 0 0 25 72 269 1163 531 397 253 124 260 179 93 929 1008 649 5.650330E-02
 4.643333E+02 131 20 524 504 29 36 36 57 54 2 0 21 69 264 1162 528 392 256 125 260 179 98 929 1011 658 5.653348E-02
 4.646667E+02 131 13 523 510 17 36 36 65 54 1 0 27 75 253 1154 523 388 255 130 271 179 100 938 1024 664 5.656260E-02
 4.650000E+02 130 21 523 502 25 36 36 66 50 1 0 29 74 257 1166 525 394 251 126 269 174 95 932 1015 646 5.659046E-02
 4.653333E+02 128 17 523 506 23 34 34 67 53 3 0 28 75 256 1180 516 380 253 129 275 181 86 922 1006 649 5.662133E-02
 4.656667E+02 128 19 519 500 18 32 32 65 53 4 0 30 76 255 1183 525 393 245 127 266 183 78 920 996 633 5.664863E-02
 4.660000E+02 127 23 517 494 17 34 34 64 58 1 0 22 67 260 1201 519 379 244 125 264 184 84 911 992 637 5.667523E-02
 4.663333E+02 125 18 517 499 15 33 33 68 58 2 1 30 74 263 1201 533 390 239 119 250 180 88 908 990 626 5.670307E-02
 4.666667E+02 124 16 519 503 20 34 34 75 57 3 1 26 66 264 1207 538 387 234 119 252 177 86 902 995 616 5.673066E-02
 4.670000E+02 124 24 517 493 20 34 34 66 55 2 1 23 70 263 1212 542 390 238 112 244 178 84 896 982 612 5.676027E-02
 4.673333E+02 124 10 518 508 13 34 34 68 47 1 0 22 76 258 1226 538 380 237 109 251 175 84 890 982 605 5.679031E-02
 4.676667E+02 124 24 522 498 19 34 34 69 47 2 0 25 72 257 1235 539 379 235 106 242 175 89 885 976 605 5.681891E-02
 4.680000E+02 123 25 522 497 23 34 34 70 48 2 1 18 64 258 1245 535 383 228 109 234 178 88 883 966 603 5.684786E-02
 4.683333E+02 123 20 521 501 23 34 34 70 53 1 1 25 74 256 1250 537 377 226 105 235 180 90 882 967 601 5.687778E-02
 4.686667E+02 122 11 521 510 27 34 34 57 56 2 2 27 72 253 1252 537 387 221 106 233 168 96 884 972 591 5.690315E-02
 4.690000E+02 122 19 523 504 21 34 34 61 58 2 0 22 70 255 1267 530 375 218 108 238 166 98 877 974 590 5.692872E-02
 4.693333E+02 122 17 519 502 20 34 34 61 60 1 0 21 73 255 1251 549 374 223 105 238 163 97 872 989 588 5.695529E-02
 4.696667E+02 122 17 515 498 23 34 34 56 62 1 0 25 65 257 1262 536 363 230 106 247 158 98 866 987 592 5.698001E-02
 4.700000E+02 120 13 513 500 24 34 34 72 54 2 0 30 72 256 1275 528 363 226 109 244 156 99 862 980 590 5.700530E-02
 4.703333E+02 119 24 514 490 23 34 34 70 53 0 0 26 65 262 1288 516 361 224 115 251 147 98 857 980 584 5.703536E-02
 4.706667E+02 119 12 514 502 23 34 34 72 55 1 0 27 72 257 1283 530 360 223 109 251 140 104 855 994 576 5.706256E-02
 4.710000E+02 118 21 511 490 20 34 34 66 54 3 0 25 71 261 1278 537 361 228 108 251 138 99 849 995 573 5.709142E-02
 4.713333E+02 116 16 509 493 23 34 34 67 52 5 1 29 67 256 1276 537 362 226 112 251 134 102 849 1002 574 5.711706E-02
 4.716667E+02 114 21 506 485 18 34 34 65 49 1 3 28 64 253 1287 530 361 229 111 256 125 101 843 998 566 5.714326E-02
 4.720000E+02 114 15 505 490 21 34 34 70 55 0 2 18 61 254 1282 533 359 232 110 256 127 101 843 1000 570 5.717109E-02
 4.723333E+02 113 14 504 490 18 34 34 73 51 2 2 29 65 251 1274 538 360 237 112 251 132 96 839 997 577 5.720085E-02
 4.726667E+02 113 20 500 480 23 34 34 62 49 4 0 28 61 252 1256 539 362 239 119 257 140 88 847 1003 586 5.722830E-02
 4.730000E+02 111 16 500 484 22 34 34 69 48 1 0 22 64 253 1244 544 373 244 121 251 143 80 847 996 588 5.725724E-02
 4.733333E+02 111 12 496 484 23 34 34 69 46 0 0 31 71 255 1223 552 386 246 126 247 144 76 853 1001 592 5.728583E-02
 4.736667E+02 111 13 497 484 17 34 34 61 40 0 0 27 72 247 1218 544 386 248 127 254 147 76 863 1001 598 5.731092E-02
 4.740000E+02 111 19 499 480 22 33 33 74 47 0 0 27 62 245 1221 540 375 250 126 261 150 77 863 1004 603 5.733753E-02
 4.743333E+02 111 18 496 478 18 32 32 53 48 0 2 27 70 243 1219 544 373 244 135 256 146 83 858 1018 608 5.736404E-02
 4.746667E+02 111 20 498 478 23 33 33 65 49 0 2 29 62 241 1202 562 375 239 133 255 153 81 864 1031 606 5.739056E-02
 4.750000E+02 110 19 495 476 22 34 34 62 48 2 2 24 62 239 1206 556 379 247 125 252 152 83 866 1016 607 5.741470E-02
 4.753333E+02 110 18 495 477 18 34 34 65 51 6 3 32 62 237 1209 548 372 254 123 252 156 86 866 1009 619 5.744097E-02
 4.756667E+02 110 21 491 470 22 34 34 71 51 3 2 28 56 236 1218 549 367 254 119 254 152 87 860 1009 612 5.746784E-02
 4.760000E+02 109 15 490 475 22 34 34 66 54 1 1 17 63 239 1221 555 371 242 125 250 152 84 857 1014 603 5.749471E-02
 4.763333E+02 109 28 489 461 24 34 34 65 47 1 1 23 59 238 1229 552 364 239 128 253 149 86 852 1019 602 5.752029E-02
 4.766667E+02 108 19 487 468 19 34 34 70 42 1 2 25 52 238 1247 544 359 236 124 257 148 85 849 1010 593 5.754535E-02
 4.770000E+02 108 13 489 476 20 33 33 65 41 3 2 21 62 240 1240 540 361 241 129 260 150 79 850 1008 599 5.757346E-02
 4.773333E+02 108 11 490 479 22 34 34 71 44 4 3 25 69 236 1232 528 375 255 126 253 154 77 859 984 612 5.759971E-02
 4.776667E+02 107 19 492 473 17 33 33 69 51 2 1 30 61 233 1235 529 369 259 127 247 158 76 850 979 620 5.762735E-02
 4.780000E+02 106 13 490 477 22 34 34 73 46 1 1 16 67 232 1239 530 372 259 125 240 151 84 847 979 619 5.765038E-02
 4.783333E+02 104 18 489 471 25 34 34 71 40 0 1 21 64 232 1229 542 359 258 126 249 156 81 845 998 621 5.767561E-02
 4.786667E+02 103 17 492 475 19 34 34 60 47 0 1 29 65 234 1224 545 367 252 130 244 155 83 849 1002 620 5.770101E-02
 4.790000E+02 103 15 489 474 25 34 34 66 50 0 0 18 66 234 1214 551 358 260 127 252 158 80 848 1010 625 5.772598E-02
 4.793333E+02 103 16 484 468 21 34 34 69 50 0 0 32 57 234 1200 559 348 267 128 261 162 75 846 1023 632 5.774833E-02
 4.796667E+02 103 13 485 472 23 34 34 61 49 0 0 32 60 230 1215 532 349 268 143 256 163 74 842 1005 648 5.777507E-02
 4.800000E+02 102 13 490 477 23 34 34 67 51 2 1 28 65 228 1213 535 356 265 146 249 157 79 841 1009 647 5.780038E-02
 4.803333E+02 102 9 486 477 19 34 34 67 55 2 1 27 62 229 1211 535 357 271 142 251 150 83 841 1011 646 5.782329E-02
 4.806667E+02 102 16 485 469 25 34 34 62 52 1 1 33 62 230 1215 530 354 280 135 257 145 84 840 1006 644 5.784853E-02
 4.810000E+02 102 20 485 465 23 34 34 71 54 0 1 23 62 231 1204 543 349 278 131 268 146 81 844 1023 636 5.787445E-02
 4.813333E+02 100 16 483 467 22 34 34 67 54 3 1 25 58 231 1214 547 345 263 138 262 148 83 838 1030 632 5.789893E-02
 4.816667E+02 99 13 484 471 20 34 34 63 58 1 1 27 58 233 1222 545 347 258 136 255 155 82 839 1018 631 5.792397E-02
 4.820000E+02 99 11 487 476 20 34 34 64 61 3 2 32 64 236 1221 557 346 251 130 262 153 80 841 1029 614 5.795008E-02
 4.823333E+02 99 13 490 477 21 34 34 58 57 3 1 18 60 232 1222 547 358 248 140 253 147 85 843 1025 620 5.797801E-02
 4.826667E+02 99 16 491 475 17 34 34 75 61 3 1 28 60 231 1207 549 374 237 147 257 143 86 860 1039 613 5.800238E-02
 4.830000E+02 99 19 492 473 25 34 34 64 54 5 1 23 54 232 1217 548 364 236 140 262 153 80 859 1030 609 5.802864E-02
 4.833333E+02 99 20 495 475 18 34 34 69 52 1 1 31 60 233 1219 541 374 242 137 261 151 75 861 1014 605 5.805152E-02
 4.836667E+02 99 16 493 477 26 34 34 65 55 0 1 23 70 230 1210 556 377 243 135 252 149 78 856 1021 605 5.807881E-02
 4.840000E+02 99 14 490 476 22 34 34 69 54 0 0 26 64 225 1197 558 382 248 136 255 147 77 861 1026 608 5.810297E-02
 4.843333E+02 99 17 491 474 26 34 34 66 51 0 0 28 67 226 1188 569 376 250 137 250 147 83 856 1039 617 5.813093E-02
 4.846667E+02 98 13 494 481 20 33 33 60 51 0 1 18 63 230 1186 572 381 251 141 246 149 74 850 1033 615 5.815710E-02
 4.850000E+02 98 19 493 474 17 34 34 68 50 1 0 34 60 230 1198 573 370 249 139 241 147 83 841 1036 618 5.818106E-02
 4.853333E+02 96 19 496 477 19 34 34 61 54 0 1 27 59 229 1176 588 369 252 141 241 143 90 843 1060 626 5.820718E-02
 4.856667E+02 96 15 492 477 24 34 34 59 55 1 1 28 60 230 1166 587 370 261 138 244 143 91 848 1060 633 5.823147E-02
 4.860000E+02 95 13 491 478 18 34 34 63 53 2 2 28 64 228 1177 575 376 262 135 250 134 91 851 1051 622 5.825496E-02
 4.863333E+02 95 18 489 471 26 34 34 71 55 1 1 28 59 222 1195 566 381 260 126 249 133 90 853 1031 609 5.828232E-02
 4.866667E+02 95 20 494 474 19 34 34 60 52 1 0 34 62 219 1193 565 382 262 126 248 139 85 854 1024 612 5.830761E-02
 4.870000E+02 94 22 494 472 25 34 34 66 48 3 0 24 65 217 1185 575 393 259 123 242 143 80 858 1020 605 5.833151E-02
 4.873333E+02 94 22 492 470 23 34 34 58 51 2 0 25 57 212 1190 577 385 249 128 240 150 81 856 1026 608 5.835650E-02
 4.876667E+02 93 8 493 485 21 34 34 61 54 1 1 26 62 208 1188 572 383 246 131 250 155 75 863 1028 607 5.838003E-02
 4.880000E+02 92 17 492 475 24 34 34 69 54 2 1 33 60 211 1196 577 378 242 129 246 148 84 856 1036 603 5.840478E-02
 4.883333E+02 92 18 494 476 21 34 34 71 59 1 0 28 57 215 1206 569 376 233 138 247 149 82 854 1036 602 5.843013E-02
 4.886667E+02 92 16 495 479 22 32 32 63 59 1 1 27 58 212 1224 556 370 230 142 251 150 77 848 1026 599 5.845184E-02
 4.890000E+02 92 19 494 475 29 34 34 67 57 0 1 20 65 212 1235 552 369 227 141 255 145 76 845 1024 589 5.847705E-02
 4.893333E+02 92 17 494 477 26 34 34 66 62 2 3 29 59 217 1233 559 367 227 135 260 146 73 846 1027 581 5.849829E-02
 4.896667E+02 92 17 498 481 16 34 34 78 62 3 3 24 63 222 1249 543 379 228 132 255 142 72 848 1002 574 5.852366E-02
 4.900000E+02 92 19 499 480 19 33 33 69 57 3 2 27 65 225 1266 534 372 231 131 262 134 70 838 997 566 5.854743E-02
 4.903333E+02 92 14 497 483 25 34 34 63 50 2 1 22 63 223 1252 547 391 234 127 246 127 76 840 996 564 5.856916E-02
 4.906667E+02 92 26 495 469 20 34 34 59 51 0 1 28 64 225 1246 555 389 237 120 255 130 68 842 998 555 5.859527E-02
 4.910000E+02 92 21 497 476 20 33 33 67 56 3 2 26 60 220 1255 543 381 232 127 263 129 70 843 1003 558 5.862142E-02
 4.913333E+02 92 13 492 479 17 34 34 71 52 1 1 22 64 222 1248 554 384 236 123 257 132 66 839 1000 557 5.864592E-02
 4.916667E+02 92 12 491 479 22 33 33 74 56 2 1 29 68 227 1263 545 373 239 123 254 132 71 830 993 565 5.866821E-02
 4.920000E+02 92 13 489 476 22 34 34 68 54 0 0 24 60 236 1266 535 385 244 120 248 122 80 835 983 566 5.869130E-02
 4.923333E+02 91 16 488 472 24 34 34 68 59 0 0 20 62 238 1269 537 369 248 117 255 127 78 829 987 570 5.871397E-02
 4.926667E+02 91 22 488 466 20 34 34 68 57 2 0 26 62 239 1257 535 376 247 122 258 126 79 839 994 574 5.873643E-02
 4.930000E+02 91 15 489 474 24 34 34 70 59 1 0 21 60 237 1285 517 366 238 120 263 130 81 840 981 569 5.876160E-02
 4.933333E+02 91 16 493 477 24 33 33 56 58 3 1 23 61 243 1283 522 356 234 129 271 128 77 832 999 568 5.878694E-02
 4.936667E+02 91 15 496 481 21 33 33 66 54 2 1 26 64 244 1267 530 359 236 131 266 132 79 836 1006 578 5.881096E-02
 4.940000E+02 90 15 500 485 17 34 34 69 56 1 1 21 63 243 1261 541 363 238 129 258 136 74 831 1002 577 5.883403E-02
 4.943333E+02 90 18 500 482 20 33 33 73 58 1 0 30 67 241 1247 559 351 242 122 260 135 84 830 1025 583 5.885816E-02
 4.946667E+02 90 11 499 488 22 34 34 60 59 2 0 28 66 246 1236 569 358 240 117 260 143 77 838 1023 577 5.888126E-02
 4.950000E+02 90 23 498 475 22 34 34 56 56 1 1 30 63 249 1246 584 347 232 115 257 140 79 823 1035 566 5.890176E-02
 4.953333E+02 90 26 498 472 23 34 34 72 54 3 0 30 55 247 1247 577 354 227 121 254 141 79 828 1031 568 5.892615E-02
 4.956667E+02 89 16 498 482 21 34 34 66 54 1 0 27 65 248 1241 582 362 226 119 255 138 77 832 1033 560 5.894873E-02
 4.960000E+02 89 22 498 476 23 34 34 61 53 0 0 25 59 248 1240 580 350 232 121 262 138 77 827 1040 568 5.897205E-02
 4.963333E+02 89 18 502 484 22 34 34 75 47 0 0 28 60 236 1234 577 351 238 126 264 132 78 825 1045 574 5.899434E-02
 4.966667E+02 88 18 502 484 24 34 34 67 49 0 0 24 60 233 1248 568 354 228 130 264 130 78 826 1040 566 5.901425E-02
 4.970000E+02 88 20 502 482 24 34 34 68 53 0 0 30 63 232 1253 560 362 227 128 261 137 72 832 1021 564 5.903666E-02
 4.973333E+02 88 17 502 485 20 33 33 58 52 0 1 27 67 234 1246 570 354 222 134 266 135 73 828 1043 564 5.905793E-02
 4.976667E+02 88 12 497 485 19 34 34 68 55 3 1 25 65 231 1238 570 352 229 135 269 133 74 828 1048 571 5.907948E-02
 4.980000E+02 88 19 499 480 19 34 34 63 54 3 0 24 64 231 1238 576 356 233 125 273 128 71 828 1045 557 5.910476E-02
 4.983333E+02 88 18 498 480 22 34 34 60 53 0 0 32 68 232 1232 579 357 232 128 267 134 71 829 1045 565 5.912941E-02
 4.986667E+02 88 19 501 482 22 32 32 62 53 0 0 24 71 230 1239 582 366 229 124 261 129 70 826 1037 552 5.915552E-02
 4.990000E+02 88 20 496 476 19 32 32 59 51 0 0 23 58 236 1239 582 358 228 133 254 137 69 818 1038 567 5.918092E-02
 4.993333E+02 88 20 497 477 20 32 32 58 50 0 1 18 58 229 1240 589 357 232 130 249 138 65 809 1033 565 5.920198E-02
 4.996667E+02 88 10 497 487 18 32 32 58 53 2 1 28 69 225 1236 593 360 232 125 244 144 66 814 1028 567 5.922343E-02
 5.000000E+02 88 17 497 480 23 32 32 68 53 0 0 22 69 223 1245 589 354 227 128 247 149 61 811 1025 565 5.924677E-02
